database_url,sample_id,date_collected,location,host,depth,viromics,core_processor,Final greenhouse GWC (%),Freezer location,GWC %,H2O amount (ml),H2O atom perc,Lab dried GWC (%),Time of sampling,Vial size (ml),Weight (gr),Weight dried (gr),Weight for DNA (gr),Weight for pH (gr),Wet Weight (gr),pH
https://biotite.berkeley.edu/QRLab/3085/detail,HC7_D1_EMSL,2022-07-13,HC,PNNL,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3086/detail,HC7_D2_EMSL,2022-07-13,HC,PNNL,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3087/detail,HC7_D3_EMSL,2022-07-13,HC,PNNL,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3088/detail,HC7_D4_EMSL,2022-07-13,HC,PNNL,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3089/detail,HC7_D5_EMSL,2022-07-13,HC,PNNL,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3090/detail,HC7_D6_EMSL,2022-07-13,HC,PNNL,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3091/detail,AA7_D1_FARCH,2022-07-13,AA,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3092/detail,AA7_D2_FARCH,2022-07-13,AA,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3093/detail,AA7_D3_FARCH,2022-07-13,AA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3094/detail,AA7_D4_FARCH,2022-07-13,AA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3095/detail,AA7_D5_FARCH,2022-07-13,AA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3096/detail,AA7_D6_FARCH,2022-07-13,AA,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3097/detail,AB7_D1_FARCH,2022-07-13,AB,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3098/detail,AB7_D2_FARCH,2022-07-13,AB,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3099/detail,AB7_D3_FARCH,2022-07-13,AB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3100/detail,AB7_D4_FARCH,2022-07-13,AB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3101/detail,AB7_D5_FARCH,2022-07-13,AB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3102/detail,AB7_D6_FARCH,2022-07-13,AB,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3103/detail,AC7_D1_FARCH,2022-07-13,AC,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3104/detail,AC7_D2_FARCH,2022-07-13,AC,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3105/detail,AC7_D3_FARCH,2022-07-13,AC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3106/detail,AC7_D4_FARCH,2022-07-13,AC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3107/detail,AC7_D5_FARCH,2022-07-13,AC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3108/detail,AC7_D6_FARCH,2022-07-13,AC,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3109/detail,HA7_D1_FARCH,2022-07-13,HA,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3110/detail,HA7_D2_FARCH,2022-07-13,HA,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3111/detail,HA7_D3_FARCH,2022-07-13,HA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3112/detail,HA7_D4_FARCH,2022-07-13,HA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3113/detail,HA7_D5_FARCH,2022-07-13,HA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3114/detail,HA7_D6_FARCH,2022-07-13,HA,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3115/detail,HB7_D1_FARCH,2022-07-13,HB,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3116/detail,HB7_D2_FARCH,2022-07-13,HB,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3117/detail,HB7_D3_FARCH,2022-07-13,HB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3118/detail,HB7_D4_FARCH,2022-07-13,HB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3119/detail,HB7_D5_FARCH,2022-07-13,HB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3120/detail,HB7_D6_FARCH,2022-07-13,HB,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3121/detail,HC7_D1_FARCH,2022-07-13,HC,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3122/detail,HC7_D2_FARCH,2022-07-13,HC,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3123/detail,HC7_D3_FARCH,2022-07-13,HC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3124/detail,HC7_D4_FARCH,2022-07-13,HC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3125/detail,HC7_D5_FARCH,2022-07-13,HC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3126/detail,HC7_D6_FARCH,2022-07-13,HC,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3127/detail,AA7_D1_DARCH,2022-07-13,AA,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3128/detail,AA7_D2_DARCH,2022-07-13,AA,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3129/detail,AA7_D3_DARCH,2022-07-13,AA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3130/detail,AA7_D4_DARCH,2022-07-13,AA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3131/detail,AA7_D5_DARCH,2022-07-13,AA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3132/detail,AA7_D6_DARCH,2022-07-13,AA,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3133/detail,AB7_D1_DARCH,2022-07-13,AB,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3134/detail,AB7_D2_DARCH,2022-07-13,AB,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3135/detail,AB7_D3_DARCH,2022-07-13,AB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3136/detail,AB7_D4_DARCH,2022-07-13,AB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3137/detail,AB7_D5_DARCH,2022-07-13,AB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3138/detail,AB7_D6_DARCH,2022-07-13,AB,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3139/detail,AC7_D1_DARCH,2022-07-13,AC,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3140/detail,AC7_D2_DARCH,2022-07-13,AC,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3141/detail,AC7_D3_DARCH,2022-07-13,AC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3142/detail,AC7_D4_DARCH,2022-07-13,AC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3143/detail,AC7_D5_DARCH,2022-07-13,AC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3144/detail,AC7_D6_DARCH,2022-07-13,AC,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3145/detail,HA7_D1_DARCH,2022-07-13,HA,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3146/detail,HA7_D2_DARCH,2022-07-13,HA,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3147/detail,HA7_D3_DARCH,2022-07-13,HA,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3148/detail,HA7_D4_DARCH,2022-07-13,HA,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3149/detail,HA7_D5_DARCH,2022-07-13,HA,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3150/detail,HA7_D6_DARCH,2022-07-13,HA,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3151/detail,HB7_D1_DARCH,2022-07-13,HB,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3152/detail,HB7_D2_DARCH,2022-07-13,HB,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3153/detail,HB7_D3_DARCH,2022-07-13,HB,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3154/detail,HB7_D4_DARCH,2022-07-13,HB,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3155/detail,HB7_D5_DARCH,2022-07-13,HB,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3156/detail,HB7_D6_DARCH,2022-07-13,HB,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3157/detail,HC7_D1_DARCH,2022-07-13,HC,UCB,0-10,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3158/detail,HC7_D2_DARCH,2022-07-13,HC,UCB,10-20,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3159/detail,HC7_D3_DARCH,2022-07-13,HC,UCB,20-30,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3160/detail,HC7_D4_DARCH,2022-07-13,HC,UCB,30-50,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3161/detail,HC7_D5_DARCH,2022-07-13,HC,UCB,50-80,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3162/detail,HC7_D6_DARCH,2022-07-13,HC,UCB,80-120,0,None,,,,,,,,,,,,,,
https://biotite.berkeley.edu/QRLab/3163/detail,AA7_D1_16O-0,2022-07-13,AA,UCB,0-10,0,None,8.398376522,,,,,8.398376522,,,5.091,,,,,
https://biotite.berkeley.edu/QRLab/3164/detail,AA7_D2_16O-0,2022-07-13,AA,UCB,10-20,0,None,9.668916069,,,,,9.668916069,,,5.023,,,,,
https://biotite.berkeley.edu/QRLab/3165/detail,AA7_D3_16O-0,2022-07-13,AA,UCB,20-30,0,None,12.07526882,,,,,9.960433278,,,10.175,9.98974,,,,
https://biotite.berkeley.edu/QRLab/3166/detail,AA7_D4_16O-0,2022-07-13,AA,UCB,30-50,0,None,13.52992194,,,,,10.06026368,,,10.078,9.77524,,,,
https://biotite.berkeley.edu/QRLab/3167/detail,AA7_D5_16O-0,2022-07-13,AA,UCB,50-80,0,None,16.16507068,,,,,10.33265923,,,10.098,9.56274,,,,
https://biotite.berkeley.edu/QRLab/3168/detail,AB7_D1_16O-0,2022-07-13,AB,UCB,0-10,0,None,9.334719335,,,,,9.334719335,,,5.014,,,,,
https://biotite.berkeley.edu/QRLab/3169/detail,AB7_D2_16O-0,2022-07-13,AB,UCB,10-20,0,None,9.834976188,,,,,9.834976188,,,5.005,,,,,
https://biotite.berkeley.edu/QRLab/3170/detail,AB7_D3_16O-0,2022-07-13,AB,UCB,20-30,0,None,12.45623941,,,,,10.08365002,,,10.001,9.77774,,,,
https://biotite.berkeley.edu/QRLab/3171/detail,AB7_D4_16O-0,2022-07-13,AB,UCB,30-50,0,None,12.55286,,,,,10.04368398,,,10.003,9.78474,,,,
https://biotite.berkeley.edu/QRLab/3172/detail,AB7_D5_16O-0,2022-07-13,AB,UCB,50-80,0,None,13.77685226,,,,,9.722267191,,,10.074,9.71124,,,,
https://biotite.berkeley.edu/QRLab/3173/detail,AC7_D1_16O-0,2022-07-13,AC,UCB,0-10,0,None,8.93776824,,,,,8.93776824,,,5.056,,,,,
https://biotite.berkeley.edu/QRLab/3174/detail,AC7_D2_16O-0,2022-07-13,AC,UCB,10-20,0,None,10.33525518,,,,,10.33525518,,,5.082,,,,,
https://biotite.berkeley.edu/QRLab/3175/detail,AC7_D3_16O-0,2022-07-13,AC,UCB,20-30,0,None,10.78981442,,,,,9.939792922,,,10.036,9.96424,,,,
https://biotite.berkeley.edu/QRLab/3176/detail,AC7_D4_16O-0,2022-07-13,AC,UCB,30-50,0,None,12.75322284,,,,,10.06621314,,,10.029,9.77974,,,,
https://biotite.berkeley.edu/QRLab/3177/detail,AC7_D5_16O-0,2022-07-13,AC,UCB,50-80,0,None,13.4487049,,,,,10.00330966,,,10.01,9.71424,,,,
https://biotite.berkeley.edu/QRLab/3178/detail,AA7_D1_16O-7,2022-07-13,AA,UCB,0-10,0,None,8.398376522,4th floor Firestone 1st row,,0.57,0,8.398376522,,,5.01,,,,,
https://biotite.berkeley.edu/QRLab/3179/detail,AA7_D2_16O-7,2022-07-13,AA,UCB,10-20,0,None,9.668916069,4th floor Firestone 1st row,,0.57,0,9.668916069,,,5.05,,,,,
https://biotite.berkeley.edu/QRLab/3180/detail,AA7_D3_16O-7,2022-07-13,AA,UCB,20-30,0,None,12.07526882,4th floor Firestone 1st row,,1.14,0,10.00659759,,,10.077,9.92274,,,,
https://biotite.berkeley.edu/QRLab/3181/detail,AA7_D4_16O-7,2022-07-13,AA,UCB,30-50,0,None,13.52992194,4th floor Firestone 1st row,,1.14,0,10.16791094,,,10.063,9.78474,,,,
https://biotite.berkeley.edu/QRLab/3182/detail,AA7_D5_16O-7,2022-07-13,AA,UCB,50-80,0,None,16.16507068,4th floor Firestone 1st row,,1.14,0,10.40821762,,,10.17,9.68324,,,,
https://biotite.berkeley.edu/QRLab/3183/detail,AB7_D1_16O-7,2022-07-13,AB,UCB,0-10,0,None,9.334719335,4th floor Firestone 1st row,,0.57,0,9.334719335,,,5.024,,,,,
https://biotite.berkeley.edu/QRLab/3184/detail,AB7_D2_16O-7,2022-07-13,AB,UCB,10-20,0,None,9.834976188,4th floor Firestone 1st row,,0.57,0,9.834976188,,,4.99,,,,,
https://biotite.berkeley.edu/QRLab/3185/detail,AB7_D3_16O-7,2022-07-13,AB,UCB,20-30,0,None,12.45623941,4th floor Firestone 1st row,,1.14,0,10.02791314,,,10.003,9.77374,,,,
https://biotite.berkeley.edu/QRLab/3186/detail,AB7_D4_16O-7,2022-07-13,AB,UCB,30-50,0,None,12.55286,4th floor Firestone 1st row,,1.14,0,9.901793833,,,10.062,9.84574,,,,
https://biotite.berkeley.edu/QRLab/3187/detail,AB7_D5_16O-7,2022-07-13,AB,UCB,50-80,0,None,13.77685226,4th floor Firestone 1st row,,1.14,0,9.832647807,,,10.154,9.82324,,,,
https://biotite.berkeley.edu/QRLab/3188/detail,AC7_D1_16O-7,2022-07-13,AC,UCB,0-10,0,None,8.93776824,4th floor Firestone 1st row,,0.57,0,8.93776824,,,5.007,,,,,
https://biotite.berkeley.edu/QRLab/3189/detail,AC7_D2_16O-7,2022-07-13,AC,UCB,10-20,0,None,10.33525518,4th floor Firestone 1st row,,0.57,0,10.33525518,,,5.05,,,,,
https://biotite.berkeley.edu/QRLab/3190/detail,AC7_D3_16O-7,2022-07-13,AC,UCB,20-30,0,None,10.78981442,4th floor Firestone 1st row,,1.14,0,9.861593349,,,10.026,9.89824,,,,
https://biotite.berkeley.edu/QRLab/3191/detail,AC7_D4_16O-7,2022-07-13,AC,UCB,30-50,0,None,12.75322284,4th floor Firestone 1st row,,1.14,0,10.23391051,,,10.07,9.84774,,,,
https://biotite.berkeley.edu/QRLab/3192/detail,AC7_D5_16O-7,2022-07-13,AC,UCB,50-80,0,None,13.4487049,4th floor Firestone 1st row,,1.14,0,9.968265965,,,10.007,9.68824,,,,
https://biotite.berkeley.edu/QRLab/3193/detail,AA7_D1_18O-7,2022-07-13,AA,UCB,0-10,0,None,8.398376522,4th floor Firestone 1st row,,0.57,97,8.398376522,,,5.009,,,,,
https://biotite.berkeley.edu/QRLab/3194/detail,AA7_D2_18O-7,2022-07-13,AA,UCB,10-20,0,None,9.668916069,4th floor Firestone 1st row,,0.57,97,9.668916069,,,5.054,,,,,
https://biotite.berkeley.edu/QRLab/3195/detail,AA7_D3_18O-7,2022-07-13,AA,UCB,20-30,0,None,12.07526882,4th floor Firestone 1st row,,1.14,97,9.865899719,,,10.044,9.85074,,,,
https://biotite.berkeley.edu/QRLab/3196/detail,AA7_D4_18O-7,2022-07-13,AA,UCB,30-50,0,None,13.52992194,4th floor Firestone 1st row,,1.14,97,9.813000426,,,10.049,9.68224,,,,
https://biotite.berkeley.edu/QRLab/3197/detail,AA7_D5_18O-7,2022-07-13,AA,UCB,50-80,0,None,16.16507068,4th floor Firestone 1st row,,1.14,97,10.80982053,,,10.065,9.59524,,,,
https://biotite.berkeley.edu/QRLab/3198/detail,AB7_D1_18O-7,2022-07-13,AB,UCB,0-10,0,None,9.334719335,4th floor Firestone 1st row,,0.57,97,9.334719335,,,5.056,,,,,
https://biotite.berkeley.edu/QRLab/3199/detail,AB7_D2_18O-7,2022-07-13,AB,UCB,10-20,0,None,9.834976188,4th floor Firestone 1st row,,0.57,97,9.834976188,,,4.981,,,,,
https://biotite.berkeley.edu/QRLab/3200/detail,AB7_D3_18O-7,2022-07-13,AB,UCB,20-30,0,None,12.45623941,4th floor Firestone 1st row,,1.14,97,10.19745015,,,10.007,9.80474,,,,
https://biotite.berkeley.edu/QRLab/3201/detail,AB7_D4_18O-7,2022-07-13,AB,UCB,30-50,0,None,12.55286,4th floor Firestone 1st row,,1.14,97,10.01955193,,,10.041,9.83024,,,,
https://biotite.berkeley.edu/QRLab/3202/detail,AB7_D5_18O-7,2022-07-13,AB,UCB,50-80,0,None,13.77685226,4th floor Firestone 1st row,,1.14,97,10.02076107,,,10.087,9.77474,,,,
https://biotite.berkeley.edu/QRLab/3203/detail,AC7_D1_18O-7,2022-07-13,AC,UCB,0-10,0,None,8.93776824,4th floor Firestone 1st row,,0.57,97,8.93776824,,,5.041,,,,,
https://biotite.berkeley.edu/QRLab/3204/detail,AC7_D2_18O-7,2022-07-13,AC,UCB,10-20,0,None,10.33525518,4th floor Firestone 1st row,,0.57,97,10.33525518,,,5.002,,,,,
https://biotite.berkeley.edu/QRLab/3205/detail,AC7_D3_18O-7,2022-07-13,AC,UCB,20-30,0,None,10.78981442,4th floor Firestone 1st row,,1.14,97,9.664484693,,,10.042,9.92974,,,,
https://biotite.berkeley.edu/QRLab/3206/detail,AC7_D4_18O-7,2022-07-13,AC,UCB,30-50,0,None,12.75322284,4th floor Firestone 1st row,,1.14,97,10.16452935,,,10.105,9.87024,,,,
https://biotite.berkeley.edu/QRLab/3207/detail,AC7_D5_18O-7,2022-07-13,AC,UCB,50-80,0,None,13.4487049,4th floor Firestone 1st row,,1.14,97,10.14263279,,,10.123,9.83224,,,,
https://biotite.berkeley.edu/QRLab/3208/detail,AA7_D3_16O-30,2022-07-13,AA,UCB,20-30,0,None,12.07526882,,,1.14,0,9.860607817,,,10.02,9.84324,,,,
https://biotite.berkeley.edu/QRLab/3209/detail,AA7_D4_16O-30,2022-07-13,AA,UCB,30-50,0,None,13.52992194,,,1.14,0,10.17681309,,,10.022,9.74024,,,,
https://biotite.berkeley.edu/QRLab/3210/detail,AA7_D5_16O-30,2022-07-13,AA,UCB,50-80,0,None,16.16507068,,,1.14,0,10.60191518,,,10.19,9.72374,,,,
https://biotite.berkeley.edu/QRLab/3211/detail,AB7_D3_16O-30,2022-07-13,AB,UCB,20-30,0,None,12.45623941,,,1.14,0,10.2461557,,,10.024,9.82974,,,,
https://biotite.berkeley.edu/QRLab/3212/detail,AB7_D4_16O-30,2022-07-13,AB,UCB,30-50,0,None,12.55286,,,1.14,0,9.880782131,,,10.025,9.78874,,,,
https://biotite.berkeley.edu/QRLab/3213/detail,AB7_D5_16O-30,2022-07-13,AB,UCB,50-80,0,None,13.77685226,,,1.14,0,10.47213041,,,10.122,9.80924,,,,
https://biotite.berkeley.edu/QRLab/3214/detail,AC7_D3_16O-30,2022-07-13,AC,UCB,20-30,0,None,10.78981442,,,1.14,0,9.738782623,,,10.014,9.90124,,,,
https://biotite.berkeley.edu/QRLab/3215/detail,AC7_D4_16O-30,2022-07-13,AC,UCB,30-50,0,None,12.75322284,,,1.14,0,10.06335113,,,10.186,9.94474,,,,
https://biotite.berkeley.edu/QRLab/3216/detail,AC7_D5_16O-30,2022-07-13,AC,UCB,50-80,0,None,13.4487049,,,1.14,0,10.06302142,,,10.019,9.71524,,,,
https://biotite.berkeley.edu/QRLab/3217/detail,AA7_D3_18O-30,2022-07-13,AA,UCB,20-30,0,None,12.07526882,,,1.14,97,9.91117982,,,10.047,9.84524,,,,
https://biotite.berkeley.edu/QRLab/3218/detail,AA7_D4_18O-30,2022-07-13,AA,UCB,30-50,0,None,13.52992194,,,1.14,97,10.17615707,,,10.257,9.96724,,,,
https://biotite.berkeley.edu/QRLab/3219/detail,AA7_D5_18O-30,2022-07-13,AA,UCB,50-80,0,None,16.16507068,,,1.14,97,10.52309489,,,10.13,9.63524,,,,
https://biotite.berkeley.edu/QRLab/3220/detail,AB7_D3_18O-30,2022-07-13,AB,UCB,20-30,0,None,12.45623941,,,1.14,97,10.13095307,,,10.011,9.83674,,,,
https://biotite.berkeley.edu/QRLab/3221/detail,AB7_D4_18O-30,2022-07-13,AB,UCB,30-50,0,None,12.55286,,,1.14,97,9.937700812,,,10.028,9.81074,,,,
https://biotite.berkeley.edu/QRLab/3222/detail,AB7_D5_18O-30,2022-07-13,AB,UCB,50-80,0,None,13.77685226,,,1.14,97,10.59269247,,,10.005,9.72724,,,,
https://biotite.berkeley.edu/QRLab/3223/detail,AC7_D3_18O-30,2022-07-13,AC,UCB,20-30,0,None,10.78981442,,,1.14,97,9.658857935,,,10.09,9.99324,,,,
https://biotite.berkeley.edu/QRLab/3224/detail,AC7_D4_18O-30,2022-07-13,AC,UCB,30-50,0,None,12.75322284,,,1.14,97,10.21439367,,,10.037,9.83374,,,,
https://biotite.berkeley.edu/QRLab/3225/detail,AC7_D5_18O-30,2022-07-13,AC,UCB,50-80,0,None,13.4487049,,,1.14,97,10.05190414,,,10.22,9.90124,,,,
https://biotite.berkeley.edu/QRLab/3226/detail,HA7_D1_16O-0,2022-07-13,HA,UCB,0-10,0,None,,,,,,,,,5.027,,,,,
https://biotite.berkeley.edu/QRLab/3227/detail,HA7_D2_16O-0,2022-07-13,HA,UCB,10-20,0,None,,,,,,,,,5.086,,,,,
https://biotite.berkeley.edu/QRLab/3228/detail,HA7_D3_16O-0,2022-07-13,HA,UCB,20-30,0,None,,,,,,,,,10.191,,,,,
https://biotite.berkeley.edu/QRLab/3229/detail,HA7_D4_16O-0,2022-07-13,HA,UCB,30-50,0,None,,,,,,,,,10.216,,,,,
https://biotite.berkeley.edu/QRLab/3230/detail,HA7_D5_16O-0,2022-07-13,HA,UCB,50-80,0,None,,,,,,,,,10242,,,,,
https://biotite.berkeley.edu/QRLab/3231/detail,HB7_D1_16O-0,2022-07-13,HB,UCB,0-10,0,None,,,,,,,,,5.198,,,,,
https://biotite.berkeley.edu/QRLab/3232/detail,HB7_D2_16O-0,2022-07-13,HB,UCB,10-20,0,None,,,,,,,,,5.146,,,,,
https://biotite.berkeley.edu/QRLab/3233/detail,HB7_D3_16O-0,2022-07-13,HB,UCB,20-30,0,None,,,,,,,,,10.117,,,,,
https://biotite.berkeley.edu/QRLab/3234/detail,HB7_D4_16O-0,2022-07-13,HB,UCB,30-50,0,None,,,,,,,,,10.201,,,,,
https://biotite.berkeley.edu/QRLab/3235/detail,HB7_D5_16O-0,2022-07-13,HB,UCB,50-80,0,None,,,,,,,,,10.112,,,,,
https://biotite.berkeley.edu/QRLab/3236/detail,HC7_D1_16O-0,2022-07-13,HC,UCB,0-10,0,None,,,,,,,,,5.035,,,,,
https://biotite.berkeley.edu/QRLab/3237/detail,HC7_D2_16O-0,2022-07-13,HC,UCB,10-20,0,None,,,,,,,,,5.132,,,,,
https://biotite.berkeley.edu/QRLab/3238/detail,HC7_D3_16O-0,2022-07-13,HC,UCB,20-30,0,None,,,,,,,,,10.363,,,,,
https://biotite.berkeley.edu/QRLab/3239/detail,HC7_D4_16O-0,2022-07-13,HC,UCB,30-50,0,None,,,,,,,,,10.183,,,,,
https://biotite.berkeley.edu/QRLab/3240/detail,HC7_D5_16O-0,2022-07-13,HC,UCB,50-80,0,None,12.52737626,,,,,10.73842288,,,10.19,9.99824,,,,
https://biotite.berkeley.edu/QRLab/3241/detail,HA7_D1_16O-7,2022-07-13,HA,UCB,0-10,0,None,,4th floor Firestone 1st row,,0.71,0,,,,5.087,,,,,
https://biotite.berkeley.edu/QRLab/3242/detail,HA7_D2_16O-7,2022-07-13,HA,UCB,10-20,0,None,,4th floor Firestone 1st row,,0.71,0,,,,5.032,,,,,
https://biotite.berkeley.edu/QRLab/3243/detail,HA7_D3_16O-7,2022-07-13,HA,UCB,20-30,0,None,,4th floor Firestone 1st row,,1.42,0,,,,10.273,,,,,
https://biotite.berkeley.edu/QRLab/3244/detail,HA7_D4_16O-7,2022-07-13,HA,UCB,30-50,0,None,,4th floor Firestone 1st row,,1.42,0,,,,10.161,,,,,
https://biotite.berkeley.edu/QRLab/3245/detail,HA7_D5_16O-7,2022-07-13,HA,UCB,50-80,0,None,,4th floor Firestone 1st row,,1.42,0,,,,10.334,,,,,
https://biotite.berkeley.edu/QRLab/3246/detail,HB7_D1_16O-7,2022-07-13,HB,UCB,0-10,0,None,,4th floor Firestone 1st row,,0.71,0,,,,5.019,,,,,
https://biotite.berkeley.edu/QRLab/3247/detail,HB7_D2_16O-7,2022-07-13,HB,UCB,10-20,0,None,,4th floor Firestone 1st row,,0.71,0,,,,5.181,,,,,
https://biotite.berkeley.edu/QRLab/3248/detail,HB7_D3_16O-7,2022-07-13,HB,UCB,20-30,0,None,,4th floor Firestone 1st row,,1.42,0,,,,10.25,,,,,
https://biotite.berkeley.edu/QRLab/3249/detail,HB7_D4_16O-7,2022-07-13,HB,UCB,30-50,0,None,,4th floor Firestone 1st row,,1.42,0,,,,10.137,,,,,
